Tweet_text,Viral
"RT @412V70: Not mentioned in the #GOPdebate:
Voting rights
Climate change
Gun violence
Corrupt police
Student debt
Inequality
Money in Poli…",1
"RT @rachelheldevans: ""The purpose of the military is to kill people and break things."" - Seems like this would be really insulting to those…",1
"RT @KatiePavlich: ""There is no such thing as a politically correct war"" -Carson on enhanced interrogation #GOPDebate",1
"RT @Bipartisanism: Jeb Bush at the #GOPDebate:

""If you really want to find out how much damage one family can do to a country."" http://t.c…",1
"RT @P0TUS: LADIES AND GENTLEMEN; 

BOYS AND GIRLS OF ALL AGES;

YOUR 2015 #GOPDebate !!! http://t.co/6r6olwtQtS",1
"RT @RickSantorum: ""I'm going to take a blowtorch to the I.R.S."" -@RickSantorum #GOPDebate",1
"RT @GayAtHomeDad: ""Old-fashioned"" = homophobic.  #GOPDebate",1
RT @megynkelly: .@marcorubio: We need to even out the tax code for small businesses so that we lower their tax rate to 25% #GOPDebate,1
RT @iDXR: The Republicans are telling on America tonight. #GOPDebate https://t.co/jGQAraeKU4,1
"RT @blowticious: Scott Walker keeps saying he turned Wisconsin around. That state is poor, poverty stricken and riddled with bullets. #GOPD…",1
"RT @LindaSuhler: Drudge Report has Trump running away with the debate at &gt;39%.
Cruz is #2, at almost 14%.
#GOPDebate",1
RT @samswey: Does respecting life include black lives taken by police??? #GOPDebate,1
RT @cenkuygur: War! War! War! In unison the GOP candidates chant on Iran (with a slight variance from Rand Paul). Take them at their word. …,1
"RT @megynkelly: .@RandPaul I want to collect more records from terrorists, but less records from innocent Americans #GOPDebate",1
RT @DWStweets: There's no difference in the policies these candidates stand for. They're all singing from the same songbook. It's a bad son…,1
RT @LeslieMac: But the murder of black ppl is just fine- just not unborn black babies? #GOPLogic #GOPDebate,1
RT @feministabulous: I grew up the poorest. Vote for me. #GOPDebate,1
RT @JohnFugelsang: The GOP candidates discussing illegal immigration are pure theater. Except theater creates jobs.  #gopdebate,1
"RT @GovMikeHuckabee: The #IRS is intrusive, invasive, unaccountable, &amp; out-of-control. It must be abolished, once-and-for-all. #GOPdebate h…",1
"RT @pattonoswalt: Ted Cruz = ""Chubby Damien Thorne"" #GOPDebate",1
"1st #GOPDebate--Encouraging to see several candidates express their faith in God and His Son, Jesus Christ. http://t.co/6ZjWBXBPse",1
RT @BONNIELYNN2015: #GOPDebate. My impression but i could be wrong http://t.co/uBw1sfgKzh,1
"RT @ChuckNellis: 2 names should be trending after #GOPDebate, #CarlyFiorina &amp; #TedCruz, the winners of round 1.",1
"RT @AlexSamuelsx5: So, there's 45 minutes left in the debate and I haven't heard anything about police brutality, mass incarceration, or ra…",1
"RT @paulapoundstone: #GOPDebate  If humble beginnings are an important part of being a candidate, our country is becoming a goddamned candi…",1
"RT @SouthernHomo: Yes, I'm a Democrat and I still watched the #GOPDebate because I want to be an informed voter and know candidates positio…",1
RT @HRC: The fact is @RandPaul has staked out a consistent record against equality. Learn more http://t.co/xHYjH1FJfk #GOPDebate,1
RT @NYMag: Hillary Clinton spent #GOPDebate night with the Kardashians: http://t.co/gkLcCJoBi5 http://t.co/76XRSJ0rNQ,1
"RT @Writeintrump: To prove I'm a good sport, I'm giving all the losers of tonight's #GOPDebate The Apprentice board game to take home. http…",1
"RT @monaeltahawy: And was cheered! Shame, #GOPDebate: Trump responds to Megyn Kelly's questions on misogyny – with more misogyny http://t.c…",1
RT @CharlotteAbotsi: Today is the 50th anniversary on the Voting Rights Act and the hosts and the candidates have been 😶😶😶 about it. #GOPDe…,1
"RT @BettyBowers: God is apparently, quite the prankster, who has egged on these narcissists to embarrass themselves by saying, ""RUN! RUN!"" …",1
"RT @MattyIceAZ: To be fair, Marco Rubio has a point. Tougher immigration laws might have prevented his parents from getting in. #GOPDebate",1
"RT @GeneMcVay: #GOPDebate Was not a debate, it was a full fledged attack against Trump followed by more attacks on Trump. 2008 &amp; 2012 AGAIN.",1
"RT @DamienFahey: When Jeb Bush speaks during a debate, it feels like when a band plays something off the new album. #GOPDebate",1
"RT @KarrattiPaul: Join ISIS and sign your death warrant,
Signed @tedcruz next President of the US󾓦

#GOPDebate #WakeUpAmerica #CruzCrew htt…",1
RT @PhillyD: Aggressively Normal?  Found a name for my new mixtape!!  #GOPDebate,1
"RT @NerdyWonka: Brother of the guy who almost plunged U.S. into a Great Depression is telling you the guy who fixed it is the problem

Amer…",1
RT @JRehling: #GOPDebate Donald Trump is what Bruce Wayne would have turned into if his parents lived.,1
RT @Writeintrump: Cheap tactic by Rand Paul getting the same haircut as my poodle to distract me.  #GOPDebate,1
"RT @mydaughtersarmy: 4 different pictures. 4 different subjects. 
1 very obvious similarity. 

#GOPDebate 
http://t.co/N2yIXEoKoW",1
"RT @halrudnick: Candidates, how do you propose to keep White Walkers north of the Wall? #GOPDebate",1
RT @keithboykin: One softball question on #BlackLivesMatter. One quick answer. Done in 30 seconds. Then commericial break. #GOPDebate,1
RT @ThePatriot143: Hey Jeb #CommonCore is ALL about dumbing down our children! Who are you trying to FOOL? #GOPDebate,1
"RT @PamelaGeller: SNAP! “Our strength as a nation comes in our unity. We are the United States of America, not the divided states.” Ben Car…",1
"RT @AmyMek: ""When you have people that are cutting Christian's heads off, we don't have time for tone -&gt; We need action!"" @realDonaldTrump …",1
RT @AmyMek: Thank you @seanhannity for being One of the Only True Conservatives at @FoxNews! Patriots appreciate you &amp; America needs you! #…,1
"RT @MattyIceAZ: Ben Carson doubts Hillary will be the nominee because the rapture is coming very, very soon. #GOPDebate",1
RT @MattyIceAZ: Just throwing it out there...Jon is leaving the #DailyShow just in time to jump in the 2016 race. #GOPDebate,1
RT @PatrickSvitek: Perry adviser Rob Johnson: Trump has spent 14 years saying you're fired and Perry has spent 14 years saying you're hired…,1
"RT @DrMartyFox: #Trump Wins Drudge 
Debate Poll 

➡️ By A Landslide 

#TedCruz #2 

#GOPDebate #PJNET🇺🇸  
☑️ http://t.co/YUh6j7QqHA http://…",1
RT @BRios82: These clowns didn't even tackle Climate change. They didn't mention Inequality at all. Are you surprised? #GOPDebate http://t.…,1
RT @ciscabecker: Hillary &amp; Obama watching the first #GOPDebate. http://t.co/NdnRdWrQyF,1
"RT @saladinahmed: I was wondering how they were going to fit everyone in, but the set up looks great. #GOPDebate http://t.co/t1AFrr7tj1",1
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,1
"RT @thesuperficial: ""Hey, guys. Women are allowed to vote.""
""WHAT?""
""That's impossible!""
""Build a wall around their uterus!""
""Ronald Reagan…",1
RT @IvankaTrump: At the #GOPdebate in support of my amazing father. I am very proud of you @realdonaldtrump!… https://t.co/9bQju4zofb,1
"RT @edstetzer: So, who saw a conversation on tithing coming at the #GOPDebate?!?!",1
"RT @JudgeJeanine: #GOPDebate @realDonaldTrump  go donald ""money going out drugs coming in"" no problem w legal immigration """,1
"RT @MattyIceAZ: US Economy added 215,000 jobs in July. This must be the result of ""job-killing Obamacare"" Republicans talked about last nig…",1
"RT @JebBush: ""Challenging the teacher's unions and beating them is the way to go."" – Jeb http://t.co/5ImGwdRL4G #GOPDebate",1
"RT @MikeDrucker: ""Ronald Reagan never had an abortion with ISIS and WOMEN DON'T NEED THEM EITHER!"" - Basically everyone tonight #GOPDebate",1
RT @RWSurferGirl: Why is FOX telling it's viewers not to support Trump. I think that is disengenuous! Is Cruz next? FOX News is in love wit…,1
RT @cenkuygur: Trump sounds like a bully. Republican voters will love it. It sounds like strength to them. #GOPDebate,1
"RT @YourYakiri: Is it rude to throw a Valium into someone's mouth while they're talking???

Asking for a few million friends. 

#GOPDebate",1
RT @AC360: It wasn’t all #DonaldTrump. The most memorable #GOPDebate moments right now on #AC360. http://t.co/kDNhGj2RY3 http://t.co/HZ9GwE…,1
RT @lsarsour: It's Islam not Izlam. Muslims not Mozlems. When will we get it right? #GOPDebate,1
"RT @KLSouth: .@megynkelly's allegiance is to Murdock &amp; Ailes, not the American people. Understand this, you'll understand her. #kellyfile #…",1
"RT @sallykohn: The head of the Republican Party recently said his party can no longer win a national election. 

Tonight’s #GOPDebate confi…",1
"RT @Timcast: Trump said this country needs brain, so basically he is saying we shouldn't vote for him? #GOPDebate",1
RT @scottEweinberg: This thing is longer than two Hobbit movies combined. #GOPDebate,1
RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,1
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,1
RT @CocaineSoWhlte: Cocaine so white it's watching the #GOPDebate,1
RT @DWStweets: The GOP is focused on economic policies that favor the wealthy. Working families deserve a president focused on them. #OMGOP…,1
"RT @RandPaul: Why Is Rand Paul “The DNC’s Top Target”? #GOPDebate #StandWithRand 

Read more here: https://t.co/M31l4vEQDf",1
"RT @BettyBowers: Chris ""9/11"" Christie only 9/11 mentions 9/11 every  9/11 other  9/11 minute NOT for political 9/11 reasons.  #GOPDebate",1
RT @JebBush: The Democrats are wrong: We can grow this economy and create jobs. http://t.co/DwGVs5ZJq7 #GOPDebate,1
RT @cenkuygur: John Kasich is doing something bold- not pandering to the base.Wonder if he gets points for courage.Maybe gets respect for t…,1
RT @AstroKatie: The candidates are being asked if they heard from God who isn't even an American citizen I mean come on. #GOPDebate,1
"RT @BuckSexton: Hey Jeb: ""earned legal status"" = Amnesty. We've played this game before. #GOPDebate",1
RT @zellieimani: Donald trump believes this country's biggest issue is political correctness &amp; not incorrect politics #GOPDebate http://t.c…,1
RT @DennisPrager: Donald Trump's unwillingness to pledge not to run as an independent should immediately disqualify him in every Republican…,1
"RT @cenkuygur: Love it. Fox News found the one young, black Republican on Facebook! #GOPDebate",1
RT @LaurenDeStefano: Did the #GOPDebate members know that women sometimes own televisions?,1
"RT @AmyMek: We all owe @realDonaldTrump a huge thank you 4 exposing to the world👉@megynkelly, Chris Wallace, &amp; @FrankLuntz are true Rhinos!…",1
"RT @GregAbbott_TX: @ScottWalker: ""Every part of the world @HillaryClinton has touched is worse today"" #Truth #GOPDebate @FoxNews",1
RT @Wordplay4Days: @Dreamdefenders were censored for taking these candidates ACTUAL words and posting these. #KKKorGOP #GOPDebate http://t.…,1
RT @zellieimani: White supremacist org Council of Conservative Citizens Platform on immigration. Sound familiar? #KKKorGOP #GOPDebate http:…,1
RT @TheRunster: Confirmed: @FoxNews did not ask ONE SINGLE QUESTION about #climatechange. #GOPDebate,1
"RT @sarahkendzior: ""If I were trying to destroy this country here's what I do"" should really precede *everyone's* answer regardless the que…",1
RT @RWSurferGirl: Trump only got ask 5 questions most were attacks. This is his first debate and he got his feet wet and he still leading. …,1
"RT @Shakestweetz: JEB BUSH, OBAMA DID NOT ABANDON IRAQ, BUT LEFT ON A TIMELINE ESTABLISHED BY YOUR BROTHER. JESUS CHRIST. #GOPDebate",1
RT @cowboytexas: Proof #GOPDebate Republicans and @FoxNews need an education on separation of church and state. http://t.co/eyJVwGxe3f,1
"RT @billmckibben: Glad to see climate change a key theme of tonight's #gopdebate. We may differ on solutions, but at least we're all focuse…",1
"RT @GovMikeHuckabee: Americans need to know: the Iranian threat isn't unique to Israel. It involves U.S. &amp; rest of the world. #GOPDebate
ht…",1
RT @AmyMek: How pathetic &amp; transparent -&gt;.@FrankLuntz goes right after @realDonaldTrump &amp; is doing his best to push Rhinos! #GOPDebate,1
RT @DLoesch: Kasich closing remarks. His dad was a mailman btw #GOPDebate,1
RT @JeffersonObama: The President trolling Cruz during debate #GOPDebate http://t.co/ZB2NT2JvLE,1
"RT @Clarknt67: RT @fakedansavage: ""Being called a useful idiot by Ben Carson is like being called a pervert by #JoshDuggar."" #GOPDebate",1
"RT @ChristiChat: #WakeUpAmerica

@SheriffClarke I Agree!

@CarlyFiorina is a FORCE!

#TCOT
#SisterPatriots
#Carly2016
#GOPDebate http://t.c…",1
RT @katiecouric: I'm sure it's not easy to moderate such a big group...so congrats to @BretBaier @megynkelly and @ChrisWallace. #GOPDebate,1
RT @whereisnatasha: What does the #GOPDebate have in common with @Avengers merch? A serious lack of women.,1
RT @FemsHaveBallz: The real loser in the debate to me was Jeb. The establishment is begging for us to vote for him &amp; he showed us why we sh…,1
RT @comcatholicgrl: Talk pro-life to me #GOPDebate,1
RT @MichelleDBeadle: Fake laughter is the best laughter. #GOPDebate,1
RT @elielcruz: Fact: Americans are in more danger from the threat of white men domestically than ISIS internationally. #GOPDebate,1
RT @dave_gosh: #CarlyFiorina knocked it out of the park in the first debate of the night #Republicandebate #GOPDebate #Conservatives #tcot,1
RT @DonlynTurnbull: Rand Paul called himself a Reagan conservative??? #GOPDebate http://t.co/rJsuJATjCo,1
"RT @NahBabyNah: Poll from Drudge Report; do you agree?

#GOPDebate http://t.co/qiuwGXNQaK",1
RT @YoungBLKRepub: Retweet if you see a life..... #GOPDebate http://t.co/NVyeiWAzIb,1
"RT @jricole: Scott Walker thinks Iran, the most effective anti-ISIL force, is tied to ISIL #GOPDebate",1
RT @sjadetx: My thoughts on the #GOPDebate http://t.co/BT7glNYUoN,1
RT @JosephKapsch: And @HillaryClinton @BarackObama and @JoeBiden are all... #GOPDebate http://t.co/gdGWasXwdR,1
"RT @Bidenshairplugs: Common Core is a ghetto education redistributed to middle class kids.

#GOPDebate",1
RT @cabot_phillips: Marco Rubio is treating the other candidates like Drake treated Meek Mill #GOPDebate,1
RT @SarahWoodwriter: Trump knows the the nation needs someone like him who knows how to file for bankruptcy. #GOPDebate,1
RT @tnyCloseRead: Santorum just compared #SCOTUS's marriage ruling to Dred Scott. Here's why that analogy is nonsense: http://t.co/xjzdnXdM…,1
RT @WalshFreedom: Guys making out and Joe Flacco #GOPDebate http://t.co/efeaXExh0v,1
